driverId,raceId,finalPosition,gridPosition,points,qual1,qual2,qual3
4,866,5,3,10.0,00:01:14.9160000,00:01:14.3140000,00:01:14.1510000
4,867,1,11,25.0,00:01:39.4090000,00:01:38.7070000,NULL
4,868,2,1,18.0,00:01:46.5150000,00:01:56.9210000,00:01:51.7460000
4,869,1,1,25.0,00:01:16.0730000,00:01:38.5210000,00:01:40.6210000
4,870,5,6,10.0,00:01:22.0950000,00:01:21.5980000,00:01:21.8440000
4,871,-1,5,0.0,00:01:49.4010000,00:01:48.5980000,00:01:48.3130000
4,872,3,10,15.0,00:01:24.1750000,00:01:24.2420000,00:01:25.6780000
4,873,3,5,15.0,00:01:49.3910000,00:01:47.5670000,00:01:47.2160000
4,874,-1,6,0.0,00:01:32.4590000,00:01:31.8330000,00:01:32.1140000
4,875,3,4,15.0,00:01:39.1440000,00:01:37.9870000,00:01:37.5340000
4,876,2,5,18.0,00:01:26.8290000,00:01:25.8340000,00:01:25.7730000
4,877,2,6,18.0,00:01:41.9390000,00:01:41.5140000,00:01:41.5820000
4,879,2,7,18.0,00:01:16.0970000,00:01:13.8560000,00:01:13.2530000
4,880,2,5,18.0,00:01:43.8500000,00:01:36.6910000,00:01:28.4930000
4,881,-1,3,0.0,00:01:37.3140000,00:01:36.8770000,00:01:50.7270000
4,882,1,3,25.0,00:01:36.2530000,00:01:35.1480000,00:01:34.7880000
4,883,8,3,4.0,00:01:32.8780000,00:01:33.3160000,00:01:32.6670000
4,884,1,5,25.0,00:01:22.2640000,00:01:21.6460000,00:01:21.2180000
4,885,7,6,6.0,00:01:23.7120000,00:01:16.5100000,00:01:14.8240000
4,886,2,6,18.0,00:01:23.2240000,00:01:28.7880000,00:01:26.5040000
4,887,3,9,15.0,00:01:32.2660000,00:01:31.3870000,00:01:30.9790000
4,888,4,8,12.0,00:01:30.7090000,00:01:29.9620000,00:01:31.2090000
4,890,5,5,10.0,00:01:20.6520000,00:01:20.1830000,00:01:19.7910000
4,891,2,9,18.0,00:02:00.1900000,00:01:48.3090000,00:02:03.4820000
4,892,2,5,18.0,00:01:24.6610000,00:01:24.2270000,00:01:24.1420000
4,893,2,7,18.0,00:01:45.1150000,00:01:44.1530000,00:01:43.9380000
4,894,6,5,8.0,00:01:38.5200000,00:01:37.9780000,00:01:38.0380000
4,895,4,8,12.0,00:01:32.3710000,00:01:31.8280000,00:01:31.6650000
4,896,11,8,0.0,00:01:25.9340000,00:01:24.8850000,00:01:25.8260000
4,897,5,10,10.0,00:01:41.3970000,00:01:41.0930000,NULL
4,899,3,3,15.0,00:01:26.6560000,00:01:26.5900000,00:01:27.5390000
4,900,4,5,12.0,00:01:31.3880000,00:01:42.8050000,00:01:45.8190000
4,901,4,4,12.0,00:01:58.8890000,00:02:01.3560000,00:02:00.1750000
4,902,9,9,2.0,00:01:35.2510000,00:01:34.7230000,00:01:34.9920000
4,903,3,5,15.0,00:01:56.9610000,00:01:55.7650000,00:01:55.6370000
4,904,6,7,8.0,00:01:28.3290000,00:01:27.6020000,00:01:27.1400000
4,905,4,5,12.0,00:01:17.8530000,00:01:17.2000000,00:01:16.6860000
4,906,6,7,8.0,00:01:17.0100000,00:01:16.1310000,00:01:15.8140000
4,907,5,4,10.0,00:01:10.4050000,00:01:09.4790000,00:01:09.2850000
4,908,6,16,8.0,00:01:45.9350000,NULL,NULL
4,909,5,7,10.0,00:01:18.3890000,00:01:17.8660000,00:01:17.6490000
4,910,2,5,18.0,00:01:26.0870000,00:01:24.2490000,00:01:23.9090000
4,911,7,4,6.0,00:02:10.1970000,00:02:08.4500000,00:02:07.7860000
4,912,-1,7,0.0,00:01:26.5140000,00:01:25.5250000,00:01:25.4300000
4,913,4,5,12.0,00:01:46.8890000,00:01:46.3280000,00:01:45.9070000
4,914,-1,5,0.0,00:01:34.4970000,00:01:33.6750000,00:01:33.7400000
4,915,6,7,8.0,00:01:40.2550000,00:01:39.7860000,00:01:39.7090000
4,917,6,8,8.0,00:01:11.5580000,00:01:11.2150000,00:01:10.9770000
4,918,9,8,4.0,00:01:42.4670000,00:01:41.9400000,00:01:42.8660000
4,927,-1,18,0.0,00:01:41.7460000,NULL,NULL
4,928,12,18,0.0,00:01:39.2800000,NULL,NULL
4,929,11,14,0.0,00:01:35.2050000,00:01:35.0390000,NULL
4,930,-1,13,0.0,00:01:27.9410000,00:01:27.7600000,NULL
4,931,-1,13,0.0,00:01:17.7780000,00:01:26.6320000,NULL
4,932,-1,13,0.0,00:01:17.0120000,00:01:16.2760000,NULL
4,933,-1,19,0.0,00:01:12.5080000,00:01:10.7360000,NULL
4,934,10,17,1.0,00:01:34.9590000,NULL,NULL
4,936,5,15,10.0,00:01:24.5630000,NULL,NULL
4,937,13,20,0.0,00:01:51.4200000,NULL,NULL
4,938,18,16,0.0,00:01:26.1540000,NULL,NULL
4,939,-1,12,0.0,00:01:46.6000000,00:01:46.3280000,NULL
4,940,11,12,0.0,00:01:35.4670000,00:01:34.7850000,NULL
4,941,11,19,0.0,00:01:40.1440000,NULL,NULL
4,943,-1,18,0.0,00:01:21.7790000,NULL,NULL
4,944,15,20,0.0,NULL,NULL,NULL
4,945,17,16,0.0,00:01:43.1870000,NULL,NULL
4,948,-1,11,0.0,00:01:26.5370000,00:01:26.1250000,NULL
4,950,12,11,0.0,00:01:38.4510000,00:01:38.8260000,NULL
4,951,6,14,8.0,00:01:37.9710000,00:01:37.8070000,NULL
4,952,-1,10,0.0,00:01:24.5780000,00:01:24.1920000,00:01:23.9810000
4,953,5,9,10.0,00:01:15.5040000,00:01:15.1070000,00:01:15.3630000
4,954,11,10,0.0,00:01:15.0260000,00:01:14.2600000,00:01:14.3380000
4,955,-1,13,0.0,00:01:45.5250000,00:01:45.2700000,NULL
4,956,18,14,0.0,00:01:07.6710000,00:01:08.1540000,NULL
4,957,13,9,0.0,00:01:32.2810000,00:01:31.7400000,00:01:32.3430000
4,958,7,7,6.0,00:01:35.1650000,00:01:23.8160000,00:01:21.2110000
4,959,12,13,0.0,00:01:16.3380000,00:01:16.0410000,NULL
4,961,14,12,0.0,00:01:23.7830000,00:01:23.2730000,NULL
4,962,7,9,6.0,00:01:45.3730000,00:01:44.6530000,00:01:44.5530000
4,963,7,22,6.0,00:01:37.1550000,NULL,NULL
4,964,16,15,0.0,00:01:32.8190000,00:01:32.6890000,NULL
4,966,13,11,0.0,00:01:20.5520000,00:01:20.2820000,NULL
4,967,10,10,1.0,00:01:12.7000000,00:01:12.3120000,00:01:12.2660000
4,968,10,9,1.0,00:01:41.6160000,00:01:41.0440000,00:01:41.1060000
4,969,-1,12,0.0,00:01:25.8720000,00:01:25.4250000,NULL
4,970,-1,13,0.0,00:01:34.4990000,00:01:34.3720000,NULL
4,971,14,15,0.0,00:01:32.0540000,NULL,NULL
4,972,-1,15,0.0,00:01:36.3530000,00:01:36.6600000,NULL
4,973,12,7,0.0,00:01:22.0150000,00:01:21.2510000,00:01:21.0480000
4,975,16,12,0.0,00:01:13.6690000,00:01:13.6930000,NULL
4,976,9,19,2.0,00:01:44.3340000,NULL,NULL
4,977,-1,12,0.0,00:01:06.1580000,00:01:05.6020000,NULL
4,978,-1,20,0.0,00:01:37.5980000,00:01:30.6000000,NULL
4,979,6,7,8.0,00:01:18.3950000,00:01:17.9190000,00:01:17.5490000
4,980,-1,10,0.0,00:01:45.6680000,00:01:45.0900000,NULL
4,981,17,19,0.0,00:01:39.1340000,00:01:38.2020000,NULL
4,982,-1,8,0.0,00:01:42.0860000,00:01:41.4420000,00:01:41.1790000
4,983,11,10,0.0,00:01:33.0490000,00:01:32.0100000,00:01:31.7040000
4,984,11,20,0.0,00:01:30.5250000,00:01:29.7490000,00:01:30.6870000
4,986,10,18,1.0,00:01:17.7100000,NULL,NULL
4,987,8,6,4.0,00:01:10.1720000,00:01:09.5930000,00:01:09.6170000
4,988,9,11,2.0,00:01:38.8200000,00:01:38.6360000,NULL
4,989,5,10,10.0,00:01:23.5970000,00:01:23.6920000,NULL
4,990,7,13,6.0,00:01:30.5300000,00:01:30.2120000,NULL
4,991,7,13,6.0,00:01:33.4280000,00:01:33.2320000,NULL
4,992,7,12,6.0,00:01:44.0100000,00:01:44.0190000,NULL
4,993,8,8,4.0,00:01:18.2760000,00:01:18.1000000,00:01:17.7210000
4,994,-1,7,0.0,00:01:12.6570000,00:01:12.2690000,00:01:12.1100000
4,995,-1,14,0.0,00:01:12.9790000,00:01:12.8560000,NULL
4,996,16,16,0.0,00:01:32.9760000,NULL,NULL
4,997,8,13,4.0,00:01:04.9650000,00:01:05.0580000,NULL
4,998,8,13,4.0,00:01:28.1870000,00:01:28.1390000,NULL
4,999,16,11,0.0,00:01:13.6140000,00:01:13.6570000,NULL
4,1000,8,11,4.0,00:01:18.2080000,00:01:35.2140000,NULL
4,1001,-1,15,0.0,00:01:44.9170000,NULL,NULL
4,1002,-1,13,0.0,00:01:21.8500000,00:01:22.5680000,NULL
4,1003,7,11,6.0,00:01:39.0220000,00:01:38.6410000,NULL
4,1004,14,16,0.0,00:01:35.5040000,NULL,NULL
4,1005,14,18,0.0,00:01:30.5730000,NULL,NULL
4,1007,-1,12,0.0,00:01:16.8570000,00:01:16.8710000,NULL
4,1008,17,17,0.0,00:01:09.4020000,NULL,NULL
4,1009,11,15,0.0,00:01:37.8900000,00:01:37.7430000,NULL
4,1051,3,3,15.0,00:01:22.4220000,00:01:21.8940000,00:01:21.6700000
4,1052,-1,9,0.0,00:01:30.8630000,00:01:30.5950000,00:01:30.2490000
4,1053,10,15,1.0,00:01:15.8320000,00:01:15.5930000,NULL
4,1054,8,13,4.0,00:01:19.7280000,00:01:19.4560000,NULL
4,1055,17,10,0.0,00:01:18.2810000,00:01:17.9660000,00:01:18.1470000
4,1056,13,17,0.0,00:01:12.2050000,NULL,NULL
4,1057,6,8,8.0,00:01:42.9340000,00:01:42.1950000,00:01:42.3270000
4,1058,9,8,2.0,00:01:04.9710000,00:01:04.5820000,00:01:04.5740000
4,1059,8,9,4.0,00:01:32.1580000,00:01:31.5490000,00:01:31.3400000
4,1060,10,14,1.0,00:01:04.4720000,00:01:04.8560000,NULL
4,1061,7,7,6.0,00:01:27.5800000,00:01:27.2450000,NULL
4,1062,4,9,12.0,00:01:17.1230000,00:01:16.5410000,00:01:16.7150000
4,1063,11,12,0.0,00:02:01.6530000,00:01:58.2050000,NULL
4,1064,6,9,8.0,00:01:10.4350000,00:01:10.0200000,00:01:09.9560000
4,1065,8,10,4.0,00:01:21.4870000,00:01:21.0690000,NULL
4,1066,6,6,8.0,00:01:47.8770000,00:01:45.5140000,00:01:44.2040000
4,1067,16,5,0.0,00:01:25.1740000,00:01:23.9140000,00:01:23.4770000
4,1070,9,12,2.0,00:01:18.4520000,NULL,NULL
4,1071,9,12,2.0,00:01:09.3910000,00:01:09.1370000,00:01:09.1130000
4,1072,13,13,0.0,00:01:28.9440000,00:01:28.9200000,NULL
4,1073,8,11,4.0,00:01:23.8460000,00:01:23.4600000,NULL
4,1074,9,8,2.0,00:01:32.3460000,00:01:31.6210000,00:01:32.1950000
4,1075,-1,7,0.0,00:01:29.9780000,00:01:29.2950000,00:01:29.1470000
4,1076,17,10,0.0,00:01:19.1920000,00:01:18.8150000,NULL
4,1077,-1,9,0.0,00:01:20.1980000,00:01:19.5950000,00:01:29.2020000
4,1079,9,20,2.0,00:01:21.0430000,NULL,NULL
4,1080,7,7,6.0,00:01:13.3940000,00:01:12.6880000,00:01:12.2470000
4,1081,7,10,6.0,00:01:44.0830000,00:01:43.3600000,00:01:43.1730000
4,1082,9,2,2.0,00:01:32.2770000,00:01:24.8480000,00:01:21.9440000
4,1083,5,7,10.0,00:01:41.5980000,00:01:42.2090000,00:01:42.1160000
4,1084,10,19,1.0,00:01:06.0160000,00:01:06.0820000,00:01:06.1030000
4,1085,6,7,8.0,00:01:32.8190000,00:01:32.6310000,00:01:32.5520000
4,1086,8,6,4.0,00:01:18.7160000,00:01:17.9040000,00:01:18.0780000
4,1087,5,3,10.0,00:01:46.0750000,00:01:45.5520000,00:01:45.3680000
4,1088,6,13,8.0,00:01:11.6670000,00:01:11.6130000,NULL
4,1089,-1,6,0.0,00:01:22.0890000,00:01:21.8610000,NULL
4,1091,-1,5,0.0,00:01:55.3600000,00:01:53.1270000,00:01:49.9660000
4,1092,7,7,6.0,00:01:30.6030000,00:01:30.3430000,00:01:30.3220000
4,1094,19,9,0.0,00:01:20.0060000,00:01:19.2720000,00:01:18.9390000
4,1095,5,17,10.0,00:01:13.5420000,00:01:11.3940000,00:01:12.5040000
4,1096,-1,10,0.0,00:01:25.7820000,00:01:25.0960000,NULL
4,1098,3,5,15.0,00:01:31.1580000,00:01:30.6450000,00:01:30.3360000
4,1099,3,2,15.0,00:01:29.2980000,00:01:28.7570000,00:01:28.7300000
4,1100,3,4,15.0,00:01:17.8320000,00:01:17.2830000,00:01:17.1390000
4,1101,4,6,12.0,00:01:41.7200000,00:01:41.3700000,00:01:41.2530000
4,1104,2,2,18.0,00:01:12.8860000,00:01:12.1070000,00:01:11.4490000
4,1105,7,8,6.0,00:01:13.7470000,00:01:13.0980000,00:01:13.5070000
4,1106,2,2,18.0,00:01:21.4810000,00:01:19.7760000,00:01:27.2860000
4,1107,5,7,10.0,00:01:05.6550000,00:01:05.1810000,00:01:04.9110000
4,1108,7,9,6.0,00:01:29.9490000,00:01:28.3680000,00:01:27.6590000
4,1109,9,8,2.0,00:01:18.5800000,00:01:17.7010000,00:01:17.0350000
4,1110,5,9,10.0,00:01:58.8340000,00:01:52.7510000,00:01:47.8430000
4,1111,2,5,19.0,00:01:21.8400000,00:01:19.4290000,00:01:11.5060000
4,1112,9,10,2.0,00:01:22.0430000,00:01:21.5430000,00:01:21.4170000
4,1113,15,7,0.0,00:01:32.5840000,00:01:31.8350000,00:01:31.6150000
4,1114,8,10,4.0,00:01:30.9710000,00:01:30.4650000,00:01:30.5600000
4,1115,6,4,8.0,00:01:25.2230000,00:01:25.2410000,00:01:24.3690000
4,1117,-1,13,0.0,00:01:18.8480000,00:01:18.7380000,NULL
4,1118,3,4,15.0,00:01:10.5570000,00:01:10.2370000,00:01:11.3870000
4,1119,9,9,2.0,00:01:34.4220000,00:01:33.6170000,00:01:33.5550000
4,1120,7,7,6.0,00:01:24.5010000,00:01:24.1310000,00:01:24.0840000
4,1121,9,6,2.0,00:01:30.1790000,00:01:29.8010000,00:01:29.5420000
4,1122,5,4,10.0,00:01:28.7060000,00:01:28.1220000,00:01:27.8460000
4,1123,8,10,4.0,00:01:16.9910000,00:01:16.7100000,00:01:17.5520000
4,1124,6,5,8.0,00:01:29.2540000,00:01:29.0820000,00:01:28.6860000
4,1125,7,3,7.0,00:01:35.1160000,00:01:34.6520000,00:01:34.1480000
4,1127,19,20,0.0,00:01:16.9170000,NULL,NULL
4,1128,11,14,0.0,00:01:12.0190000,NULL,NULL
4,1129,6,6,8.0,00:01:13.1170000,00:01:12.6350000,00:01:12.2280000
4,1130,12,10,0.0,00:01:12.5050000,00:01:12.1280000,NULL
4,1131,18,15,0.0,00:01:05.6560000,00:01:05.6390000,NULL
4,1132,8,10,4.0,00:01:31.2640000,00:01:26.7300000,00:01:26.9170000
4,1133,11,7,0.0,00:01:17.6240000,00:01:16.1170000,00:01:16.0430000
4,1134,8,8,4.0,00:01:55.4890000,00:01:54.2580000,00:01:54.7650000
4,1135,10,7,1.0,00:01:11.4930000,00:01:10.8450000,00:01:10.6330000
4,1136,11,11,0.0,00:01:20.6170000,00:01:20.4210000,NULL
4,1137,6,7,8.0,00:01:43.4720000,00:01:42.4260000,00:01:42.3690000
4,1138,8,7,4.0,00:01:30.6840000,00:01:30.4500000,00:01:30.2140000
4,1140,-1,13,0.0,00:01:17.3070000,00:01:17.1680000,NULL
4,1141,14,9,0.0,00:01:30.2070000,00:01:25.0350000,00:01:28.9980000
4,1142,11,16,0.0,00:01:34.2580000,NULL,NULL
4,1143,7,8,6.0,00:01:21.6080000,00:01:21.2080000,00:01:21.2510000
4,1144,9,8,2.0,00:01:23.7940000,00:01:23.2680000,00:01:23.1960000
5,1,-1,12,0.0,00:01:26.1840000,00:01:25.7260000,NULL
5,2,-1,14,0.0,00:01:35.0230000,00:01:34.9240000,NULL
5,3,5,12,4.0,00:01:36.6460000,00:01:36.0320000,NULL
5,4,12,11,0.0,00:01:33.4790000,00:01:33.2420000,NULL
5,5,-1,18,0.0,00:01:21.6750000,NULL,NULL
5,6,-1,7,0.0,00:01:15.4950000,00:01:14.8090000,00:01:15.5160000
5,7,14,14,0.0,00:01:28.1990000,00:01:28.2070000,NULL
5,8,-1,13,0.0,00:01:19.7320000,00:01:19.3530000,NULL
5,9,8,6,1.0,00:01:31.8810000,00:01:40.8260000,00:01:33.8590000
5,10,5,6,4.0,00:01:21.6590000,00:01:20.8070000,00:01:22.0950000
5,11,4,2,5.0,00:01:38.8160000,00:01:38.2300000,00:01:39.5320000
5,12,6,15,3.0,00:01:45.7050000,00:01:45.2590000,NULL
5,13,6,4,3.0,00:01:23.5150000,00:01:23.5280000,00:01:24.8450000
5,14,7,8,2.0,00:01:47.5420000,00:01:46.8420000,00:01:49.7780000
5,15,11,11,0.0,00:01:31.4990000,00:01:31.2230000,NULL
5,16,9,16,0.0,00:01:25.0520000,NULL,NULL
5,17,11,18,0.0,00:01:40.8080000,00:01:40.9830000,NULL
5,18,5,3,4.0,00:01:25.6640000,00:01:25.4520000,00:01:27.0790000
5,19,3,8,6.0,00:01:35.2270000,00:01:34.7590000,00:01:36.6130000
5,20,5,5,4.0,00:01:33.0570000,00:01:31.7180000,00:01:33.4880000
5,21,-1,6,0.0,00:01:21.4300000,00:01:20.8170000,00:01:22.2310000
5,22,12,2,0.0,00:01:26.7360000,00:01:26.2900000,00:01:27.8080000
5,23,8,4,1.0,00:01:15.2950000,00:01:15.3890000,00:01:16.1650000
5,24,9,7,0.0,00:01:17.2870000,00:01:17.6840000,00:01:19.0890000
5,25,4,10,5.0,00:01:15.9650000,00:01:15.6390000,00:01:16.9440000
5,26,5,1,4.0,00:01:19.9570000,00:01:19.5970000,00:01:21.0490000
5,27,5,3,4.0,00:01:15.4760000,00:01:14.8550000,00:01:16.1430000
5,28,1,2,10.0,00:01:19.9450000,00:01:19.4800000,00:01:21.1400000
5,29,4,5,5.0,00:01:38.6560000,00:01:38.1200000,00:01:39.9370000
5,30,10,3,0.0,00:01:46.8120000,00:01:46.0370000,00:01:47.8150000
5,31,2,2,8.0,00:01:35.2140000,00:01:35.8430000,00:01:37.6310000
5,32,10,5,0.0,00:01:44.3110000,00:01:44.2070000,00:01:45.8730000
5,33,-1,3,0.0,00:01:18.2200000,00:01:17.3600000,00:01:18.8210000
5,34,-1,5,0.0,00:01:35.6230000,00:01:35.2160000,00:01:36.9300000
5,35,7,5,2.0,00:01:12.3660000,00:01:11.7680000,00:01:12.9170000
5,36,10,13,0.0,00:01:27.5290000,00:01:26.9640000,NULL
5,37,8,11,1.0,00:01:36.0920000,00:01:35.6300000,NULL
5,38,9,12,0.0,00:01:33.4670000,00:01:32.9350000,NULL
5,39,7,8,2.0,00:01:21.7900000,00:01:21.6230000,00:01:22.5680000
5,40,13,15,0.0,00:01:17.8360000,00:01:17.1250000,NULL
5,41,4,22,5.0,00:01:17.8060000,NULL,NULL
5,43,15,6,0.0,00:01:15.5240000,00:01:15.2720000,00:01:15.8260000
5,44,7,7,2.0,00:01:20.5700000,00:01:20.0770000,00:01:20.7210000
5,45,8,7,1.0,00:01:32.5940000,00:01:31.7830000,00:01:32.4780000
5,46,8,11,1.0,00:01:20.2850000,00:01:20.7790000,NULL
5,47,6,7,3.0,00:01:28.1270000,00:01:27.0390000,00:01:28.4910000
5,48,7,7,2.0,00:01:23.5050000,00:01:23.1340000,00:01:24.1020000
5,49,8,9,1.0,00:01:46.9710000,00:01:46.2400000,00:01:48.5050000
5,50,2,11,8.0,00:01:27.2230000,00:01:26.2320000,NULL
5,51,9,13,0.0,00:01:37.2250000,00:01:36.9910000,NULL
5,52,-1,17,0.0,00:01:14.0780000,NULL,NULL
5,337,15,21,0.0,00:02:00.3130000,NULL,NULL
5,338,13,19,0.0,00:01:28.7970000,NULL,NULL
5,339,-1,15,0.0,00:01:52.8750000,00:01:52.2700000,NULL
5,340,14,21,0.0,00:01:39.5200000,NULL,NULL
5,341,-1,20,0.0,00:01:24.7480000,NULL,NULL
5,342,-1,18,0.0,00:01:17.0940000,NULL,NULL
5,343,-1,20,0.0,00:01:30.5190000,NULL,NULL
5,344,16,19,0.0,00:01:18.2370000,NULL,NULL
5,345,-1,20,0.0,00:01:40.8820000,NULL,NULL
5,346,17,18,0.0,00:01:34.4050000,NULL,NULL
5,347,-1,18,0.0,00:01:18.3000000,NULL,NULL
5,348,14,19,0.0,00:01:24.1200000,NULL,NULL
5,349,16,13,0.0,00:02:01.3430000,00:01:50.9800000,NULL
5,350,18,18,0.0,00:01:25.7420000,NULL,NULL
5,351,16,19,0.0,00:01:50.9150000,NULL,NULL
5,352,12,20,0.0,00:01:35.4640000,NULL,NULL
5,353,13,21,0.0,00:01:41.7680000,NULL,NULL
5,354,18,20,0.0,00:01:22.3780000,NULL,NULL
5,355,17,20,0.0,00:01:43.7120000,NULL,NULL
5,841,-1,19,0.0,00:01:29.2540000,NULL,NULL
5,842,15,19,0.0,00:01:38.6450000,NULL,NULL
5,843,16,19,0.0,00:01:37.8940000,NULL,NULL
5,844,19,18,0.0,00:01:28.7800000,NULL,NULL
5,845,-1,15,0.0,00:01:25.8740000,00:01:25.4030000,NULL
5,846,14,17,0.0,00:01:17.3430000,NULL,NULL
5,847,-1,19,0.0,00:01:16.7860000,NULL,NULL
5,848,19,19,0.0,00:01:41.6640000,NULL,NULL
5,849,-1,17,0.0,00:01:34.9230000,00:01:34.8210000,NULL
5,850,16,18,0.0,00:01:35.5990000,NULL,NULL
5,851,-1,18,0.0,00:01:24.3620000,NULL,NULL
5,852,15,16,0.0,00:02:06.7800000,00:02:08.3540000,NULL
5,853,13,20,0.0,00:01:27.1840000,NULL,NULL
5,854,16,19,0.0,00:01:50.9480000,NULL,NULL
5,855,18,18,0.0,00:01:35.4540000,NULL,NULL
5,856,14,19,0.0,00:01:40.5220000,NULL,NULL
5,857,14,18,0.0,00:01:28.5650000,NULL,NULL
5,858,17,17,0.0,00:01:42.9790000,NULL,NULL
5,859,16,19,0.0,00:01:15.0680000,NULL,NULL
5,860,-1,18,0.0,00:01:28.6790000,NULL,NULL
5,861,18,24,0.0,00:01:39.3060000,NULL,NULL
5,862,23,18,0.0,00:01:38.4630000,NULL,NULL
5,863,17,16,0.0,00:01:34.8520000,00:01:36.1320000,NULL
5,864,16,19,0.0,00:01:25.5070000,NULL,NULL
5,865,13,17,0.0,00:01:16.5380000,NULL,NULL
5,866,18,17,0.0,00:01:16.2630000,NULL,NULL
5,867,14,16,0.0,00:01:40.0870000,00:01:40.2950000,NULL
5,868,17,19,0.0,00:01:49.4770000,NULL,NULL
5,869,19,16,0.0,00:01:17.6200000,NULL,NULL
5,870,17,19,0.0,00:01:23.5760000,NULL,NULL
5,871,17,18,0.0,00:01:51.7390000,NULL,NULL
5,872,14,17,0.0,00:01:26.3820000,NULL,NULL
5,873,15,19,0.0,00:01:51.1370000,NULL,NULL
5,874,15,17,0.0,00:01:34.6570000,NULL,NULL
5,875,17,19,0.0,00:01:40.3330000,NULL,NULL
5,876,18,20,0.0,00:01:29.5000000,NULL,NULL
5,877,13,18,0.0,00:01:44.9560000,NULL,NULL
5,879,14,20,0.0,00:01:17.0860000,NULL,NULL
5,899,14,11,0.0,00:01:26.2660000,00:01:27.4560000,NULL
6,1,-1,11,0.0,00:01:26.0740000,00:01:25.6070000,NULL
6,2,12,11,0.0,00:01:35.3410000,00:01:34.7880000,NULL
6,3,-1,14,0.0,00:01:36.6730000,00:01:36.1930000,NULL
6,4,-1,12,0.0,00:01:33.2210000,00:01:33.3480000,NULL
6,5,13,11,0.0,00:01:20.8180000,00:01:20.5310000,NULL
6,6,15,10,0.0,00:01:15.9300000,00:01:15.5790000,00:01:17.3440000
6,7,12,12,0.0,00:01:27.6910000,00:01:27.6290000,NULL
6,8,11,5,0.0,00:01:18.5300000,00:01:18.5750000,00:01:20.2160000
6,9,12,13,0.0,00:01:31.8840000,00:01:42.5000000,NULL
6,10,9,9,0.0,00:01:21.4070000,00:01:20.5700000,00:01:22.8350000
6,11,18,17,0.0,00:01:39.7950000,NULL,NULL
6,12,13,18,0.0,00:01:46.3070000,NULL,NULL
6,13,10,17,0.0,00:01:24.0740000,NULL,NULL
6,14,9,10,0.0,00:01:47.6370000,00:01:47.0130000,NULL
6,15,15,15,0.0,00:01:31.7180000,NULL,NULL
6,16,-1,9,0.0,00:01:23.1610000,00:01:20.4270000,00:01:20.6740000
6,17,13,13,0.0,00:01:41.0960000,00:01:41.1480000,NULL
6,18,6,13,3.0,00:01:26.8910000,00:01:26.4130000,NULL
6,19,17,22,0.0,00:01:36.3880000,NULL,NULL
6,20,14,16,0.0,00:01:33.3860000,00:01:32.9430000,NULL
6,21,7,12,2.0,00:01:21.6900000,00:01:21.1170000,NULL
6,22,-1,16,0.0,00:01:27.5470000,NULL,NULL
6,23,7,13,2.0,00:01:16.7560000,00:01:16.4790000,NULL
6,24,-1,12,0.0,00:01:17.6380000,00:01:18.0620000,NULL
6,25,15,15,0.0,00:01:16.2430000,NULL,NULL
6,26,8,15,1.0,00:01:21.4070000,00:01:21.1120000,NULL
6,27,14,16,0.0,00:01:16.0830000,NULL,NULL
6,28,13,16,0.0,00:01:21.0850000,NULL,NULL
6,29,15,11,0.0,00:01:38.6670000,00:01:38.4280000,NULL
6,30,14,19,0.0,00:01:48.2680000,NULL,NULL
6,31,12,18,0.0,00:01:36.6530000,NULL,NULL
6,32,8,10,1.0,00:01:45.1270000,00:01:44.8260000,00:01:47.5470000
6,33,15,14,0.0,00:01:18.6400000,00:01:18.5940000,NULL
6,34,12,17,0.0,00:01:36.8630000,NULL,NULL
6,35,17,16,0.0,00:01:12.8000000,NULL,NULL
6,52,10,19,0.0,00:01:14.4170000,NULL,NULL
7,1,8,17,1.0,00:01:26.9640000,NULL,NULL
7,2,10,15,0.0,00:01:35.5070000,00:01:35.4310000,NULL
7,3,11,15,0.0,00:01:36.9060000,NULL,NULL
7,4,13,20,0.0,00:01:34.1590000,NULL,NULL
7,5,-1,17,0.0,00:01:21.3000000,NULL,NULL
7,6,8,14,1.0,00:01:16.1200000,00:01:16.2810000,NULL
7,7,18,20,0.0,00:01:28.9180000,NULL,NULL
7,8,-1,17,0.0,00:01:19.8980000,NULL,NULL
7,9,-1,19,0.0,00:01:33.5590000,NULL,NULL
7,18,7,17,2.0,00:01:27.4460000,NULL,NULL
7,19,-1,18,0.0,00:01:36.6770000,NULL,NULL
7,20,15,15,0.0,00:01:33.4150000,00:01:32.9150000,NULL
7,21,-1,16,0.0,00:01:21.5400000,00:01:21.7240000,NULL
7,22,-1,18,0.0,00:01:27.6210000,NULL,NULL
7,23,-1,16,0.0,00:01:16.8060000,NULL,NULL
7,24,13,18,0.0,00:01:18.9160000,NULL,NULL
7,25,17,14,0.0,00:01:16.0720000,00:01:16.0450000,NULL
7,26,11,13,0.0,00:01:20.5840000,00:01:20.5310000,NULL
7,27,12,15,0.0,00:01:15.9270000,00:01:15.8580000,NULL
7,28,18,19,0.0,00:01:20.6400000,00:01:20.9630000,NULL
7,29,10,10,0.0,00:01:38.6220000,00:01:38.4170000,00:01:40.7500000
7,30,7,9,2.0,00:01:46.7770000,00:01:46.5440000,00:01:48.9510000
7,31,18,4,0.0,00:01:35.5430000,00:01:36.1750000,00:01:38.4450000
7,32,12,17,0.0,00:01:46.3890000,NULL,NULL
